SecOrder,PAR,Area,kGE,Arrival_ns,Required_ns,Setup_ns,Slack_ns,Crit_ns,Fmax_GHz,CyclesPerBlock,Th_Gbps,Th_per_kGE_Gbps_per_kGE,ThPerArea,TimingRpt,AreaRpt,Model_BaseCycles,Model_Rounds,Model_XORperBlock,Model_ge_um2_per_GE
1,27,34370.640541,23.868500375694445,0.7,0.7,0.0,0.0,0.7,1.42857142857143,33,5.54112554112554,0.23215222799536,232.15222799536,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,28,34696.800542,24.09500037638889,0.68,0.68,0.02,0.0,0.7,1.42857142857143,33,5.54112554112554,0.229969929635502,229.969929635502,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,29,35124.480557,24.392000386805556,0.69,0.69,0.01,0.0,0.7,1.42857142857143,33,5.54112554112554,0.227169787358765,227.169787358765,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,30,35605.440583,24.726000404861114,0.69,0.69,0.01,0.0,0.7,1.42857142857143,33,5.54112554112554,0.224101166804,224.101166804,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,31,36550.080603,25.382000418750003,0.67,0.67,0.03,0.0,0.7,1.42857142857143,33,5.54112554112554,0.218309252608484,218.309252608484,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,32,35347.680568,24.547000394444446,0.67,0.67,0.03,0.0,0.7,1.42857142857143,25,7.31428571428571,0.297970652085911,297.970652085911,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,1,26044.920214,18.086750148611113,0.77,0.77,0.01,0.0,0.78,1.28205128205128,193,0.850272352863026,0.0470107866740405,47.0107866740405,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,2,28859.040208,20.041000144444443,0.76,0.76,0.02,0.0,0.78,1.28205128205128,105,1.56288156288156,0.0779842099504604,77.9842099504604,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,3,29833.560235,20.717750163194445,0.76,0.76,0.02,0.0,0.78,1.28205128205128,81,2.02595758151314,0.0977884937097223,97.7884937097223,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,4,28799.640271,19.999750188194444,0.78,0.78,0.01,0.0,0.79,1.26582278481013,65,2.49269717624148,0.124636415594475,124.636415594475,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
